,Time,Conc_mean_cEC(.-),Conc_sdf_cEC(.-),Conc_mean_oEC(.-),Conc_sdf_oEC(.-),Conc_mean_CO3(2-),Conc_sdf_CO3(2-),Conc_mean_EDC(2-),Conc_sdf_EDC(2-),Conc_mean_ethene,Conc_sdf_ethene
144,1.1495722146985963,0.4852404977885332,0.0034988601666020615,0.014191230566416822,0.005921064370928125,0.006971130804555633,0.005031970560642175,0.0017427827011389082,0.0017604763801570432,0.008713913505694542,0.0035209527603140864
145,1.1575553550784476,0.4882281252761999,0.002919398904453722,0.014440199523722382,0.00570785262744246,0.006722161847250075,0.004907241270727697,0.0019917516584444664,0.0017604763801570432,0.008713913505694542,0.0035209527603140864
146,1.165538495458299,0.49121575276386653,0.002339937642305388,0.014689168481027939,0.005494640883956795,0.0064731928899445165,0.004782511980813219,0.0022407206157500246,0.001760476380157043,0.008713913505694542,0.0035209527603140864
147,1.1735216358381504,0.4942033802515333,0.0017604763801570482,0.014938137438333499,0.00528142914047113,0.006224223932638959,0.004657782690898742,0.002489689573055583,0.001760476380157043,0.008713913505694542,0.0035209527603140864
148,1.1815047762180018,0.49694203878189447,0.0024646669322198706,0.015436075352944615,0.0054946408839567935,0.006224223932638959,0.004657782690898742,0.002489689573055583,0.001760476380157043,0.008713913505694542,0.0035209527603140864
149,1.1894879165978531,0.4996806973122556,0.0031688574842826875,0.01593401326755573,0.0057078526274424585,0.006224223932638959,0.004657782690898742,0.002489689573055583,0.001760476380157043,0.008713913505694542,0.0035209527603140864
150,1.1974710569777045,0.5024193558426168,0.003873048036345505,0.016431951182166848,0.0059210643709281235,0.006224223932638959,0.004657782690898742,0.002489689573055583,0.001760476380157043,0.008713913505694542,0.0035209527603140864
151,1.2054541973575559,0.5046600764583667,0.0050557004870330595,0.017178858054083524,0.006084472357216674,0.006224223932638959,0.004657782690898742,0.002489689573055583,0.001760476380157043,0.008713913505694542,0.0035209527603140864
152,1.2134373377374073,0.5069007970741168,0.006238352937720621,0.0179257649260002,0.006247880343505224,0.006224223932638959,0.004657782690898742,0.002489689573055583,0.001760476380157043,0.008713913505694542,0.0035209527603140864
153,1.2214204781172586,0.5101373935190892,0.006716814836345359,0.01817473388330576,0.00619807658630811,0.006224223932638959,0.004657782690898742,0.002489689573055583,0.001760476380157043,0.008713913505694542,0.0035209527603140864
154,1.22940361849711,0.5133739899640614,0.007195276734970102,0.018423702840611317,0.006148272829110995,0.006224223932638959,0.004657782690898742,0.002489689573055583,0.001760476380157043,0.008713913505694542,0.0035209527603140864
155,1.2373867588769614,0.5161126484944225,0.007899467287032919,0.018921640755222433,0.006413522984250073,0.006224223932638959,0.004657782690898742,0.002489689573055583,0.001760476380157043,0.008713913505694542,0.0035209527603140864
156,1.2453698992568127,0.5193492449393948,0.008125195940470991,0.01917060971252799,0.006728576896586266,0.006224223932638959,0.004657782690898742,0.002489689573055583,0.001760476380157043,0.008713913505694542,0.0035209527603140864
157,1.2533530396366641,0.5220879034697559,0.007646734041846249,0.019668547627139106,0.00677838065378338,0.006224223932638959,0.004657782690898742,0.002489689573055583,0.001760476380157043,0.008713913505694542,0.0035209527603140864
158,1.2613361800165155,0.524328624085506,0.007646734041846249,0.020415454499055782,0.007172190093650905,0.006224223932638959,0.004657782690898742,0.002489689573055583,0.001760476380157043,0.008713913505694542,0.0035209527603140864
159,1.2693193203963669,0.5265693447012559,0.0076467340418462475,0.021162361370972455,0.007565999533518429,0.006224223932638959,0.004657782690898742,0.002489689573055583,0.001760476380157043,0.008713913505694542,0.0035209527603140864
160,1.2773024607762182,0.528810065317006,0.007646734041846249,0.021909268242889135,0.00756599953351843,0.006224223932638959,0.004657782690898742,0.002489689573055583,0.001760476380157043,0.008713913505694542,0.0035209527603140864
161,1.2852856011560696,0.531050785932756,0.007646734041846249,0.02265617511480581,0.007565999533518431,0.006224223932638959,0.004657782690898742,0.002489689573055583,0.001760476380157043,0.008713913505694542,0.0035209527603140864
162,1.293268741535921,0.5337894444631173,0.008350924593909065,0.023154113029416924,0.007831249688657508,0.006224223932638959,0.004657782690898742,0.002489689573055583,0.001760476380157043,0.008713913505694542,0.0035209527603140864
163,1.3012518819157723,0.5360301650788671,0.008350924593909067,0.0239010199013336,0.007831249688657508,0.006224223932638959,0.004657782690898742,0.002489689573055583,0.001760476380157043,0.008713913505694542,0.0035209527603140864
